Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW04,OUT013,2036.7487800000004
DRK13,OUT010,352.2082
NCL17,OUT027,3174.9338799999996
FDY21,OUT035,3197.57108
FDJ38,OUT027,4016.4052100000017
FDA37,OUT019,263.78995999999995
FDV43,OUT013,1161.38823
FDL36,OUT046,1704.8141899999998
FDD53,OUT045,906.4534099999998
FDZ19,OUT010,314.59049999999996
FDV21,OUT045,2208.35873
NCL54,OUT018,2378.17102
DRI47,OUT027,3290.2171499999995
DRG03,OUT049,1832.7476600000002
FDG21,OUT013,2903.91999
FDW03,OUT018,2212.88617
NCI55,OUT046,1730.51407
DRC36,OUT019,495.0223
FDH22,OUT017,2059.48585
FDV20,OUT045,2482.0691100000004
NCU41,OUT027,4576.34301
FDN46,OUT027,2852.2871999999998
FDK50,OUT045,2427.14061
NCA05,OUT027,3968.634059999999
DRH01,OUT018,2258.0274099999997
FDT08,OUT018,1928.2233800000001
FDM08,OUT018,2127.1311299999998
FDZ07,OUT035,1737.03891
FDS22,OUT017,1130.82801
FDV35,OUT027,4141.775350000001
FDI28,OUT010,239.58813
FDW58,OUT027,2818.9972000000007
FDT52,OUT045,3802.8498600000007
FDY34,OUT046,2591.26031
FDR10,OUT046,2427.6399599999995
FDK57,OUT017,2096.40446
FDR02,OUT027,3440.72124
FDX49,OUT046,2485.23166
FDQ20,OUT046,1779.1174700000004
DRK23,OUT045,3284.49127
NCW06,OUT046,2558.43637
FDR31,OUT017,2532.40359
NCE43,OUT013,2988.4765899999998
DRO59,OUT027,2881.5491100000004
FDN09,OUT049,3445.881190000001
FDR11,OUT046,3029.1236799999997
FDO57,OUT013,2630.6423800000002
NCX18,OUT017,3175.83271
FDB05,OUT018,2289.3865900000005
FDQ08,OUT018,1344.21691
NCG43,OUT035,2569.22233
FDJ56,OUT013,1804.4511600000005
FDA13,OUT010,226.80477000000005
FDO56,OUT017,2048.20054
FDB37,OUT018,2499.6129399999995
FDZ02,OUT018,1761.93983
FDQ24,OUT046,1862.3091800000002
FDM16,OUT013,1830.8834200000006
FDU35,OUT049,2166.0138500000003
FDT35,OUT035,3119.77235
NCX30,OUT049,3425.7407399999997
FDG04,OUT017,3321.31001
FDI12,OUT035,1845.0649600000002
FDE35,OUT035,1542.3922799999998
NCP14,OUT027,3041.3411100000003
NCY53,OUT045,2054.45906
FDP49,OUT017,1620.72365
FDQ04,OUT017,1278.336
FDM39,OUT035,2448.17989
FDO58,OUT019,397.11641000000003
FDC56,OUT017,2076.19743
NCQ54,OUT046,2158.8232099999996
FDV10,OUT027,1714.435
NCK17,OUT046,1510.6336199999998
NCF55,OUT027,1803.45246
FDV33,OUT013,2950.85889
NCH29,OUT019,422.51668
FDA37,OUT027,3519.0193200000003
FDH46,OUT018,1800.5562300000001
FDS25,OUT035,2643.6920600000003
FDH04,OUT027,2738.46869
FDX52,OUT046,2806.48016
NCD42,OUT017,937.3798199999999
FDW47,OUT017,2131.32567
FDL25,OUT027,2760.2070599999997
NCJ06,OUT010,287.39257000000003
FDY09,OUT013,3275.6694199999997
FDS40,OUT046,1415.99015
FDH41,OUT017,2888.2736900000004
FDG38,OUT035,2362.19182
FDU03,OUT027,4285.521570000001
FDV20,OUT046,2409.16401
DRB13,OUT045,1835.24441
NCQ30,OUT013,2272.44198
NCH06,OUT013,3352.0366799999997
FDU50,OUT018,1761.93983
NCO42,OUT019,274.00999
FDW09,OUT018,1588.4656400000001
FDH04,OUT013,1921.0993199999998
FDC21,OUT045,1642.4953099999998
FDL21,OUT049,1689.90027
FDM46,OUT010,361.72914000000003
FDT22,OUT019,392.55568000000005
FDB28,OUT035,2448.17989
FDI12,OUT018,1784.37729
FDA28,OUT045,2074.4996400000005
FDF59,OUT013,2028.4595700000002
FDM45,OUT027,3666.4274400000004
FDQ56,OUT017,1444.3199399999999
FDR46,OUT049,2376.906
FDT01,OUT013,2025.4967600000004
FDD16,OUT027,2551.1125700000002
NCU30,OUT010,390.5582799999999
FDM40,OUT010,273.67709
FDI56,OUT035,1937.0785199999998
NCS30,OUT013,2368.88311
FDU08,OUT017,1226.4036
FDX51,OUT027,4285.521570000001
FDA43,OUT045,2779.2156499999996
FDX59,OUT010,204.96653
FDC37,OUT018,1737.1387799999998
FDP58,OUT013,3541.0905900000007
NCY42,OUT035,2413.42513
FDF21,OUT018,2013.14617
FDU10,OUT027,1766.10108
DRL47,OUT018,2188.8175
FDA58,OUT018,2454.4717000000005
FDJ22,OUT049,2410.6287700000003
FDK50,OUT046,2175.4016300000003
FDO38,OUT035,1903.48891
DRF60,OUT035,2159.4557200000004
NCZ42,OUT019,398.64775
FDD35,OUT049,2447.4808000000003
FDL25,OUT045,1951.85928
FDJ16,OUT013,1291.6187100000002
DRK59,OUT049,1998.3987000000004
FDI50,OUT046,2716.8301899999997
NCB19,OUT045,1540.56133
DRI37,OUT035,2025.6299200000005
FDA14,OUT027,3854.982
FDC08,OUT018,2416.78742
FDS45,OUT046,2195.17589
FDI21,OUT049,1596.95459
DRJ47,OUT035,3009.98193
DRE37,OUT027,3161.71775
FDT55,OUT018,1908.8818899999999
NCG42,OUT027,3027.6589200000008
FDA31,OUT049,2646.7214500000005
NCW42,OUT046,2654.17841
FDF50,OUT017,2780.7137000000002
FDK56,OUT049,2742.4967800000004
FDX10,OUT035,1783.0456900000001
NCK07,OUT027,3475.7756099999997
FDZ49,OUT017,3396.3123800000003
FDR33,OUT013,2398.17831
FDO44,OUT018,1255.19945
FDA20,OUT046,3051.3614
NCL30,OUT045,2255.59724
FDI05,OUT019,294.54992000000004
FDQ12,OUT018,1842.9011100000002
FDH47,OUT017,2174.8357
FDH34,OUT018,2106.6244899999997
FDF29,OUT046,2370.38116
FDG40,OUT018,1115.48132
NCE18,OUT017,3796.59134
FDP21,OUT010,397.91537000000005
FDY50,OUT013,2388.0914400000006
FDB36,OUT049,2465.25766
NCZ29,OUT049,2336.7582599999996
FDU20,OUT018,1761.90654
FDO56,OUT013,2324.7072799999996
FDW31,OUT049,3111.34998
DRH59,OUT013,2501.61034
NCB30,OUT017,3306.1297699999996
FDK43,OUT027,3908.445739999999
FDW43,OUT045,3423.47702
NCL19,OUT017,2094.2073200000004
FDJ27,OUT046,2352.00508
FDC45,OUT046,2801.25363
FDY40,OUT035,1696.2586600000002
NCM41,OUT035,2005.3230200000003
NCK18,OUT019,330.13693
FDP37,OUT049,1705.51328
FDA27,OUT027,4439.654270000001
NCX30,OUT035,3324.3394
FDR09,OUT017,3564.65991
FDG08,OUT027,4509.396819999999
NCU30,OUT013,2815.3020100000003
FDB16,OUT017,1502.77718
FDM16,OUT017,1273.27592
FDC48,OUT013,2003.5586500000002
NCF18,OUT046,2613.63119
FDU46,OUT018,1486.0656000000004
FDH41,OUT018,2277.5020600000003
NCN42,OUT010,317.02067
FDU49,OUT046,2055.4577600000002
FDB20,OUT027,2646.48842
FDG50,OUT019,354.33876000000004
FDW20,OUT045,2108.78834
NCO55,OUT049,2184.8226999999997
FDX48,OUT046,2462.66104
FDU48,OUT046,1704.8141899999998
FDR48,OUT019,273.21103
FDK27,OUT013,2341.2856999999995
FDT35,OUT013,2306.59752
FDN12,OUT049,1910.5130999999997
NCE31,OUT019,268.78346
FDL21,OUT017,1096.5726000000002
FDV56,OUT017,1749.0898900000004
FDR16,OUT017,3618.78945
NCP41,OUT049,1953.7235200000002
FDJ27,OUT013,2323.9416100000003
FDA07,OUT017,2038.8127600000003
FDK55,OUT049,1580.20972
FDM33,OUT049,2974.0620200000003
FDY46,OUT046,2621.9204
FDD36,OUT046,1776.5208499999997
FDB12,OUT027,3603.34289
FDF28,OUT019,311.6609800000001
NCE07,OUT019,274.00999
FDW50,OUT027,4604.57293
NCW18,OUT017,3328.7669699999997
NCJ17,OUT019,422.51668000000006
DRZ24,OUT010,325.01026999999993
FDS07,OUT035,1990.2426500000001
NCW05,OUT010,343.12003000000004
FDZ22,OUT018,1751.58664
FDK02,OUT046,2402.70575
FDZ45,OUT027,4519.417109999999
FDL25,OUT046,1541.42687
FDS08,OUT045,2439.55778
NCZ42,OUT027,6191.673679999999
FDX57,OUT035,2130.56
FDF21,OUT046,2997.1985699999996
FDJ56,OUT018,1474.71371
FDX10,OUT013,2172.5386900000003
DRG48,OUT035,2096.6042
DRN37,OUT046,2085.91811
NCY41,OUT018,1183.9921399999998
FDN28,OUT045,1270.77917
FDE34,OUT045,2777.7176
FDR10,OUT045,3011.21366
FDC32,OUT017,1712.97024
DRG13,OUT046,1851.8228299999998
FDP59,OUT049,1827.3879699999998
NCT53,OUT010,367.78792
FDL57,OUT027,4659.2351100000005
FDN32,OUT010,297.54601999999994
FDK09,OUT018,2375.6742700000004
FDA52,OUT010,328.97177999999997
FDC57,OUT049,2965.53978
FDI09,OUT035,4123.066370000001
NCB07,OUT046,2804.1498600000004
FDP26,OUT035,2422.8129099999996
FDP40,OUT027,2738.4686900000006
FDL15,OUT013,2528.5752400000006
FDV07,OUT046,2255.23105
FDS03,OUT017,1588.2658999999999
FDE50,OUT049,2025.3968899999995
FDQ15,OUT017,1411.79561
FDQ33,OUT010,359.9314799999999
FDT22,OUT013,1896.8309100000001
DRO35,OUT035,2230.46329
FDJ41,OUT049,3781.61084
FDQ27,OUT035,2453.3731300000004
FDC26,OUT017,1792.0006999999998
NCF43,OUT027,3663.53121
NCR50,OUT035,2719.69313
FDE39,OUT018,2089.3469800000003
FDN49,OUT027,2065.5446300000003
DRG11,OUT035,2367.48493
NCA18,OUT049,2299.8063599999996
FDM36,OUT018,2452.4742999999994
FDW32,OUT017,1346.74695
NCQ18,OUT010,280.90101999999996
FDX14,OUT027,3278.26604
FDD46,OUT017,1881.9835699999999
FDI34,OUT019,382.93486999999993
NCJ17,OUT035,2100.1995199999997
FDB52,OUT035,2576.9456099999998
FDV55,OUT018,1934.78151
FDC57,OUT046,2587.4319599999994
FDB29,OUT046,1934.7149299999996
NCO43,OUT035,2095.47234
FDG44,OUT045,1185.7565100000002
FDJ34,OUT045,1806.1822400000005
FDH40,OUT049,2133.95558
NCD07,OUT027,2753.2161600000004
FDB41,OUT017,1131.2607799999998
FDH47,OUT018,1428.20758
DRK37,OUT035,2176.7332300000003
FDM25,OUT019,483.63712000000004
NCX06,OUT045,2790.6008300000003
NCS05,OUT017,2238.6859199999994
FDS39,OUT045,1839.0061799999999
FDC47,OUT027,5474.107730000001
FDG20,OUT013,2827.81905
DRL23,OUT017,2387.92499
FDY33,OUT013,2743.2957400000005
NCH18,OUT045,3492.2208699999996
FDX47,OUT035,2699.75242
NCB06,OUT045,2376.60639
FDP36,OUT049,2034.2187400000003
FDW44,OUT018,1696.2586600000002
NCU41,OUT018,2462.29485
NCS17,OUT046,1545.9543099999999
FDD46,OUT035,2539.2280399999995
FDE45,OUT017,2726.98364
FDI09,OUT017,3485.0635199999997
NCJ54,OUT010,473.35050999999993
NCA29,OUT018,2401.84021
NCN41,OUT027,3401.63878
FDY34,OUT035,2765.7331999999997
NCG55,OUT035,2668.8260099999998
DRM49,OUT046,1422.5815699999998
NCB42,OUT049,1969.90246
FDE58,OUT045,1961.3469300000004
DRJ25,OUT013,2289.5863299999996
FDS47,OUT010,246.54574000000002
FDY21,OUT049,3005.65423
NCI54,OUT013,1618.8927
FDO24,OUT017,2432.8664900000003
FDY43,OUT035,2705.01224
FDF35,OUT018,1500.5800399999998
NCP29,OUT019,422.51668
FDN28,OUT027,2738.46869
FDJ50,OUT018,1700.61965
FDQ14,OUT027,3854.982
FDC37,OUT035,2056.6562000000004
FDN08,OUT046,2679.0127500000003
FDD04,OUT035,2182.1262099999994
FDW34,OUT018,2419.28417
FDP04,OUT017,1207.02882
NCG07,OUT017,3101.46285
NCN14,OUT018,2490.72451
FDJ16,OUT045,1178.33284
NCM42,OUT045,2003.7916800000003
NCF19,OUT046,1189.81789
FDY21,OUT018,2041.2762200000002
FDY19,OUT035,2206.49449
FDV09,OUT045,2634.47073
FDA28,OUT013,2271.40999
FDC38,OUT018,1488.1628699999999
FDL28,OUT045,3689.2643800000005
NCH43,OUT049,3607.80375
NCN53,OUT045,1197.87407
NCW05,OUT017,1860.41165
NCO30,OUT018,2742.0640099999996
FDT04,OUT019,266.25342000000006
FDB27,OUT018,2342.6838799999996
NCK07,OUT013,2442.55388
NCA53,OUT013,1335.16203
FDB33,OUT018,1934.78151
FDU37,OUT017,1707.9101600000001
FDR13,OUT035,2463.36013
FDE45,OUT049,3049.63032
FDV37,OUT017,3083.6526999999996
FDX44,OUT019,347.68075999999996
NCL06,OUT017,3459.8297000000007
FDJ28,OUT045,3186.11932
FDX55,OUT049,3687.9993599999993
NCK17,OUT018,1211.6561299999998
FDH52,OUT035,1780.51565
FDN13,OUT027,3619.0224800000005
FDK44,OUT018,2255.86356
FDU16,OUT046,1769.5299499999996
FDZ07,OUT017,1110.95388
NCN06,OUT027,4228.42922
FDH02,OUT010,203.50177
NCW18,OUT045,2878.18682
FDH57,OUT013,2288.6875
FDV35,OUT045,2171.6731500000005
NCU29,OUT013,1724.95464
NCP02,OUT046,1391.48871
FDN44,OUT013,2086.5173299999997
FDX03,OUT018,2105.6590800000004
FDR11,OUT010,393.68754
FDA36,OUT046,1761.77338
FDP58,OUT027,5119.73568
FDH31,OUT045,1550.84794
FDH34,OUT035,2750.25335
FDS13,OUT035,2603.84393
FDT01,OUT018,2131.7251499999998
FDY09,OUT049,2637.53341
FDV33,OUT027,4659.2351100000005
NCW29,OUT010,410.7320199999999
NCN17,OUT045,1830.81684
FDX01,OUT046,2378.93669
FDL03,OUT049,2430.63606
DRL59,OUT049,1887.3765500000002
DRM11,OUT027,3855.44806
FDA43,OUT049,3252.66603
FDZ56,OUT010,327.00767
FDI44,OUT018,1063.6155
FDB50,OUT013,2412.9257799999996
FDU15,OUT019,313.02587
NCJ19,OUT019,269.78216000000003
FDD48,OUT013,2107.29029
NCW42,OUT035,3150.36586
FDL24,OUT017,2588.8634300000003
NCB30,OUT013,3093.9060200000004
FDK25,OUT013,2489.52607
FDW28,OUT049,2708.8072999999995
FDD47,OUT017,2683.77322
FDK16,OUT019,300.44225
FDW37,OUT046,2373.5769999999998
FDA48,OUT035,2261.85576
FDA14,OUT017,2154.4955099999997
FDV15,OUT013,2176.5002000000004
FDN22,OUT049,2915.00556
NCD55,OUT045,1091.14633
FDY43,OUT013,2293.1816500000004
NCU05,OUT017,1437.36233
FDF10,OUT035,2800.95402
FDR39,OUT018,2447.6472499999995
FDG40,OUT013,1248.50816
FDZ28,OUT019,292.18632999999994
FDE02,OUT045,1752.4188900000001
FDU60,OUT049,2695.5245900000004
FDM21,OUT013,3582.17045
FDV52,OUT019,292.51923000000005
NCW06,OUT013,2919.76603
FDX36,OUT035,2598.9503
FDT35,OUT027,4077.1261699999995
NCL19,OUT010,350.27737999999994
NCD31,OUT046,2237.78709
FDE53,OUT019,323.41234999999995
FDW58,OUT019,377.30886
DRF48,OUT046,2085.9181099999996
FDW57,OUT035,2945.03314
DRH13,OUT017,1912.0777300000002
FDT33,OUT013,2579.4756500000003
DRK47,OUT027,3793.3622100000002
FDY22,OUT010,389.72603
FDC35,OUT019,525.58252
FDO03,OUT013,2536.6314199999997
FDF24,OUT045,1302.23822
FDF56,OUT018,2361.4927299999995
FDD28,OUT013,1291.6187100000002
FDG53,OUT027,3893.065759999999
FDO27,OUT019,409.5668700000001
NCF54,OUT018,2472.1486899999995
FDC20,OUT027,2646.48842
FDU10,OUT046,1609.0721500000002
DRA24,OUT018,2412.7926199999997
FDA02,OUT010,346.14941999999996
FDG10,OUT017,1332.46554
FDW39,OUT010,505.40878000000004
FDP04,OUT019,277.67188999999996
NCM55,OUT013,2679.6119700000004
FDG47,OUT045,2933.44822
NCU41,OUT017,2637.5667000000003
NCK31,OUT017,1849.0597600000006
FDZ46,OUT045,1623.45343
FDU13,OUT027,3358.26191
NCF19,OUT045,1108.9897700000001
NCJ43,OUT013,2838.67159
NCJ05,OUT045,2467.18848
FDS04,OUT027,3081.42227
FDX28,OUT010,288.65759
FDB41,OUT027,2688.1675000000005
FDG53,OUT046,2318.34889
FDL15,OUT010,351.94188
FDQ08,OUT049,1402.7740199999998
DRN36,OUT013,2323.80845
FDI46,OUT013,3463.02554
FDG16,OUT027,4674.848120000001
FDV32,OUT013,1598.6856699999998
FDF44,OUT010,261.52624
FDK04,OUT018,1487.8965500000002
NCA41,OUT013,2284.32651
FDD51,OUT017,1280.69959
NCZ53,OUT045,2834.57692
FDP01,OUT027,3978.28816
FDY25,OUT049,2312.8560399999997
FDB17,OUT018,2205.8286900000003
NCV54,OUT018,1962.0793099999999
FDJ32,OUT017,1010.4180799999998
FDA37,OUT049,2066.74307
FDG35,OUT035,3415.95348
NCM05,OUT018,2407.66596
FDG45,OUT046,3042.4729699999993
FDH28,OUT013,1467.95584
NCE18,OUT049,3660.8680100000006
FDH38,OUT045,1851.8228299999998
FDR56,OUT013,2913.80712
FDH17,OUT027,2738.4686900000006
FDD39,OUT049,2133.3230699999995
FDB41,OUT049,2133.9555800000003
NCR53,OUT046,2828.78446
FDX46,OUT017,1082.9569900000001
FDV28,OUT049,2133.9555800000003
FDA08,OUT018,1891.50451
FDH45,OUT017,1098.30368
NCS38,OUT010,307.73276
FDD40,OUT010,426.14529000000005
DRM59,OUT035,2494.3531199999993
NCJ43,OUT018,2483.66703
NCN29,OUT013,1580.77565
NCC19,OUT045,2715.0658200000003
FDR56,OUT035,3063.8118600000003
FDZ43,OUT049,3146.0714500000004
FDJ32,OUT010,297.1798299999999
DRH03,OUT017,1597.0544599999998
NCZ54,OUT035,3254.5968500000004
FDE26,OUT017,2189.71633
FDS03,OUT045,1529.3758899999998
DRZ24,OUT019,307.03367000000003
FDO48,OUT027,4106.58782
FDW39,OUT049,2207.95925
NCK05,OUT049,1407.8341
NCK30,OUT017,3154.8600100000003
FDT27,OUT018,2852.4203600000005
FDS08,OUT019,387.02954000000005
NCJ19,OUT049,1848.9266
FDC58,OUT045,1023.1348599999999
DRE37,OUT013,2929.2203899999995
FDW02,OUT035,2334.2948000000006
FDJ02,OUT010,331.96788000000004
FDX09,OUT045,2530.8056699999997
FDT31,OUT010,325.74265
FDI24,OUT049,2091.67728
FDY09,OUT045,3361.09156
FDV28,OUT045,1023.93382
DRM47,OUT049,2087.7823500000004
FDT52,OUT019,391.35724
FDI48,OUT018,1851.75625
FDY55,OUT017,3793.0958900000005
FDU48,OUT013,2327.2373200000006
FDN25,OUT045,1621.2895800000001
FDP20,OUT049,2069.9722
FDJ15,OUT013,2489.2264599999994
FDD04,OUT018,1814.8709299999996
FDY58,OUT045,3792.8961499999996
FDR37,OUT018,2418.38534
FDF44,OUT013,2360.0612600000004
FDD32,OUT045,1428.07442
FDR57,OUT017,2396.68026
DRG39,OUT027,3278.26604
FDX15,OUT017,1934.51519
DRN37,OUT045,2421.71434
FDW40,OUT027,3031.65372
FDB32,OUT049,2091.54412
FDM40,OUT018,1792.76637
FDE39,OUT027,3440.72124
DRH49,OUT017,1905.2532800000001
FDT46,OUT049,2049.3989800000004
NCF06,OUT035,2916.5701900000004
FDP07,OUT017,3220.54118
FDC04,OUT013,3006.4199
FDZ32,OUT017,1936.34614
FDD50,OUT045,2701.68324
FDU56,OUT017,3004.12289
FDV34,OUT017,1089.3486699999999
NCY41,OUT013,1297.1448500000001
NCK18,OUT046,2339.82094
DRH25,OUT049,1881.7172499999997
FDT57,OUT046,2815.3352999999997
FDV56,OUT018,1633.9397800000002
FDV12,OUT045,1822.1281500000005
FDN52,OUT017,1430.27156
FDX38,OUT035,1907.1840999999997
FDE47,OUT018,1625.3842499999998
NCO07,OUT013,3250.1359899999998
FDV09,OUT027,3685.06984
FDZ23,OUT019,401.94346
DRH51,OUT018,1712.67063
NCY54,OUT045,2277.16916
DRG49,OUT013,2974.42821
NCC19,OUT049,3031.0877899999996
NCV53,OUT045,3125.3650700000003
FDZ47,OUT019,325.37645999999995
NCO26,OUT018,2040.7435799999998
NCP02,OUT045,1110.65427
NCW30,OUT018,2386.6266800000003
NCN55,OUT046,1859.5794
FDB20,OUT010,303.93769999999995
DRL11,OUT013,2461.26286
DRD60,OUT045,2346.17933
FDW14,OUT010,306.00168
FDL27,OUT010,286.46045000000004
FDU09,OUT018,1670.92497
DRH36,OUT027,2648.91859
FDP34,OUT027,3734.33904
FDE04,OUT017,2930.2190899999996
FDZ57,OUT027,3824.6215200000006
FDF02,OUT010,244.88124000000002
FDG28,OUT045,3802.8498600000007
NCI31,OUT046,1478.2757399999998
FDT43,OUT013,1210.22466
FDU20,OUT046,2412.1934
FDD53,OUT013,1289.9875000000002
FDW15,OUT045,2179.8624900000004
NCT53,OUT045,2283.42768
NCG55,OUT027,2851.4882400000006
FDD48,OUT035,1816.0360800000003
FDG47,OUT049,4087.213040000001
FDI21,OUT017,1559.93611
FDT27,OUT017,3295.97632
DRO35,OUT013,2314.85344
FDD33,OUT017,3115.6111
FDC04,OUT035,2609.07046
FDY34,OUT013,2670.3573500000007
DRJ49,OUT049,2095.4723400000003
FDE05,OUT049,2462.42801
FDU31,OUT017,3379.2679
NCN19,OUT027,4227.66355
FDK56,OUT027,4646.418460000001
FDK58,OUT017,1391.3222600000001
NCJ42,OUT035,2553.14326
FDZ34,OUT027,5335.95423
FDA52,OUT018,1755.88105
NCR29,OUT013,1265.4194799999998
FDT48,OUT035,1971.8332800000003
DRJ51,OUT019,443.32293
NCS54,OUT046,2273.8068699999994
FDV01,OUT035,2393.8839000000003
DRG51,OUT027,3951.2899700000003
NCG42,OUT013,1857.1492300000002
FDA51,OUT049,2283.62742
FDV19,OUT010,310.19622
NCT18,OUT045,3052.0604900000003
NCS41,OUT045,2705.67804
FDO03,OUT046,2787.7045999999996
FDL12,OUT010,226.80477000000002
FDY37,OUT010,331.96788000000004
FDI58,OUT049,1596.9545899999998
FDT28,OUT018,1620.72365
NCC42,OUT010,433.23606
FDO01,OUT017,2431.26857
FDJ02,OUT013,1812.7736600000003
FDQ04,OUT018,1487.89655
DRL47,OUT013,2589.46265
FDZ32,OUT035,1948.7633099999998
FDC35,OUT035,2872.2612000000004
FDX14,OUT045,1442.95505
FDZ35,OUT013,1794.8303500000002
FDL14,OUT013,1966.4070099999997
FDO04,OUT049,1481.7378999999999
DRK11,OUT017,2629.04446
FDB44,OUT018,2692.7282299999997
FDZ50,OUT049,2383.39755
FDI12,OUT027,3603.34289
FDU43,OUT017,3492.4871900000007
FDD58,OUT010,312.92600000000004
FDB27,OUT017,2675.31756
FDB04,OUT018,1707.91016
NCO17,OUT013,1469.32073
FDL12,OUT017,1422.7480200000002
DRJ13,OUT049,2475.6774299999997
FDD57,OUT045,1604.27839
FDW19,OUT035,1872.16302
DRD27,OUT018,1753.4841700000002
FDH27,OUT027,3854.982
NCW30,OUT027,6141.40578
FDR40,OUT018,1230.4982699999998
FDG05,OUT013,2561.7653699999996
NCY41,OUT019,422.51668
FDI38,OUT018,2131.7251499999998
FDR20,OUT046,2223.87187
FDE09,OUT017,1510.0676899999996
FDN50,OUT019,320.68257000000006
DRF27,OUT045,2328.10286
DRF51,OUT013,1522.78447
NCO02,OUT019,259.96160999999995
FDB51,OUT027,3278.26604
FDJ50,OUT013,2396.2474899999997
FDN52,OUT013,1650.11872
FDX14,OUT013,1629.0461500000001
FDT27,OUT019,501.58043
FDV10,OUT013,2172.5386900000003
FDU33,OUT046,1776.78717
FDU58,OUT046,2702.61536
NCP42,OUT027,5120.3349
FDL51,OUT027,5303.03042
DRH15,OUT027,3278.26604
FDU16,OUT017,1625.61728
FDW15,OUT017,1966.5734600000003
FDQ44,OUT045,1951.2600599999998
NCI06,OUT027,4514.123999999999
DRK23,OUT019,518.42517
FDC28,OUT035,1823.55962
NCY17,OUT019,422.51668
NCV05,OUT018,2030.4236800000003
FDM34,OUT019,374.0464400000001
DRD60,OUT027,3162.1838099999995
FDT38,OUT046,1570.98839
FDQ57,OUT018,1830.31749
FDE59,OUT027,2206.36133
NCM43,OUT046,1704.0818099999997
DRI51,OUT049,1980.88816
NCG30,OUT017,2265.55095
NCK54,OUT035,2220.1766799999996
FDQ16,OUT019,312.55981
FDI36,OUT013,2902.48852
FDX16,OUT027,3893.06576
FDA34,OUT046,3005.0217199999997
FDJ48,OUT018,1842.9011100000002
FDU47,OUT035,2551.27902
FDS39,OUT046,1813.7723600000002
FDD11,OUT046,3130.6914700000007
FDM16,OUT027,2681.4429200000004
FDU56,OUT018,2255.8302699999995
FDQ32,OUT017,2023.3662
DRK35,OUT013,2398.3114699999996
FDA58,OUT049,3430.13502
DRG48,OUT019,356.16971
FDT59,OUT010,449.88106
FDQ31,OUT019,335.33017
FDS51,OUT018,1586.76785
FDW32,OUT027,2657.67386
FDI15,OUT027,4658.103249999999
NCV30,OUT017,1353.3716600000002
DRG25,OUT049,2495.2519500000003
FDT02,OUT013,1629.0461500000001
FDO33,OUT027,3338.6208100000003
FDP38,OUT035,1919.13521
FDZ45,OUT035,4154.958189999999
NCA54,OUT027,4400.704970000001
FDU33,OUT017,1098.63658
FDN58,OUT017,4209.75353
FDI05,OUT045,1388.99196
FDM57,OUT019,289.3233900000001
NCS42,OUT027,2797.72489
FDB57,OUT045,3423.47702
FDC03,OUT045,3679.31067
FDZ58,OUT013,2374.6089899999997
NCK29,OUT045,2009.1846600000001
NCR53,OUT045,2470.15129
FDE26,OUT027,3720.62356
FDU52,OUT049,2554.2418300000004
FDE41,OUT027,2643.3591600000004
FDU38,OUT018,2473.7466099999997
FDA52,OUT017,2754.5144699999996
FDW46,OUT046,1364.2241999999999
DRI59,OUT035,2620.18932
FDT38,OUT035,2087.88222
FDL33,OUT018,1977.6590299999996
FDQ01,OUT027,4042.0385100000008
FDJ08,OUT046,2737.2702499999996
FDQ47,OUT049,1429.1064099999999
NCZ18,OUT013,3381.13214
FDE29,OUT017,1149.63686
FDF10,OUT027,3586.79776
FDC48,OUT049,1832.2815999999998
FDY58,OUT013,3486.59486
NCX30,OUT010,459.80147999999997
FDV11,OUT013,2345.4802400000003
FDT46,OUT046,1854.5193199999999
DRD01,OUT019,187.28954
FDQ11,OUT013,2675.21769
NCM41,OUT017,1769.6964
NCC55,OUT013,1537.09917
FDG45,OUT027,5194.338570000001
NCQ54,OUT049,3405.1342299999997
FDM34,OUT045,2431.6680500000007
FDD17,OUT019,361.79571999999996
FDN38,OUT027,4042.03851
FDB53,OUT018,1428.67364
NCL06,OUT035,3264.88346
NCV18,OUT019,212.68981
FDX25,OUT013,2518.8545599999998
FDB39,OUT046,1337.75865
FDC33,OUT049,2770.19406
NCO14,OUT018,1568.12545
FDA58,OUT027,5444.64608
NCQ02,OUT017,3156.6576700000005
NCR53,OUT017,3325.90403
FDN52,OUT046,1963.7770999999998
FDG26,OUT046,2552.77707
FDE23,OUT027,1822.99369
DRI37,OUT013,2323.80845
DRH37,OUT018,2189.18369
FDO01,OUT035,2438.2927600000003
FDK45,OUT049,2068.47415
FDP23,OUT049,3336.68999
FDM33,OUT035,3798.4888699999997
FDD36,OUT017,1804.38458
FDL56,OUT017,1404.23878
FDT27,OUT010,529.91022
FDG52,OUT017,779.2523200000002
NCL42,OUT035,3150.36586
DRJ24,OUT046,2278.3676
FDV38,OUT046,1345.84812
FDT35,OUT045,2687.30196
FDY51,OUT045,2288.8872399999996
FDC37,OUT017,1633.0742400000001
NCP43,OUT013,2568.62311
FDO33,OUT045,2080.85803
FDW04,OUT018,1562.49944
NCC31,OUT046,2120.53971
FDK22,OUT049,3582.1371599999998
FDJ50,OUT017,1397.58078
FDV13,OUT017,2104.42735
DRL60,OUT017,2149.0359499999995
FDW03,OUT017,2147.3714499999996
FDY27,OUT035,2448.17989
FDB39,OUT027,3278.26604
FDU59,OUT045,2283.8604499999997
FDZ57,OUT049,1929.22208
